date,store_nbr,family,sales_pred,scenario
2017-01-25,54,BABY CARE,0.009322678630349433,no_promo
2017-01-25,31,BABY CARE,0.31915275101751395,no_promo
2017-01-25,12,BABY CARE,0.24776068880483673,no_promo
2017-01-25,37,BABY CARE,0.03476275251647606,no_promo
2017-01-25,34,BABY CARE,0.3190502944653687,no_promo
2017-01-26,44,BABY CARE,0.004457677064617548,no_promo
2017-01-26,40,BABY CARE,0.6024784129168707,no_promo
2017-01-26,5,BABY CARE,0.6884717643869726,no_promo
2017-01-26,54,BABY CARE,0.001937245881843179,no_promo
2017-01-26,31,BABY CARE,0.24395098972620144,no_promo
2017-01-26,12,BABY CARE,0.45999116406158147,no_promo
2017-01-26,37,BABY CARE,0.07592145886379646,no_promo
2017-01-26,34,BABY CARE,0.2896468366723888,no_promo
2017-01-27,44,BABY CARE,0.0009014834371232142,no_promo
2017-01-27,54,BABY CARE,-0.0012501041579280822,no_promo
2017-01-27,5,BABY CARE,0.5955999948364605,no_promo
2017-01-27,40,BABY CARE,0.6075490609800106,no_promo
2017-01-27,31,BABY CARE,0.25877936429370146,no_promo
2017-01-27,12,BABY CARE,0.2127826433071001,no_promo
2017-01-27,37,BABY CARE,0.07263165227187991,no_promo
2017-01-27,34,BABY CARE,0.4298989718596107,no_promo
2017-01-28,44,BABY CARE,0.06520980928822037,no_promo
2017-01-28,40,BABY CARE,0.821382791968018,no_promo
2017-01-28,5,BABY CARE,0.5157991171199412,no_promo
2017-01-28,54,BABY CARE,0.06444138514713063,no_promo
2017-01-28,31,BABY CARE,0.4896862196092433,no_promo
2017-01-28,12,BABY CARE,0.27766472585021096,no_promo
2017-01-28,37,BABY CARE,0.18422390162741653,no_promo
2017-01-28,34,BABY CARE,0.3769558192005019,no_promo
2017-01-29,44,BABY CARE,0.057382197023572896,no_promo
2017-01-29,40,BABY CARE,0.5480692486132852,no_promo
2017-01-29,5,BABY CARE,0.6324051876708852,no_promo
2017-01-29,54,BABY CARE,0.0598104173094165,no_promo
2017-01-29,31,BABY CARE,0.36754388112928127,no_promo
2017-01-29,12,BABY CARE,0.31439294793859496,no_promo
2017-01-29,37,BABY CARE,0.1766216937774887,no_promo
2017-01-29,34,BABY CARE,0.41219842128277917,no_promo
2017-01-30,44,BABY CARE,0.01903521171886937,no_promo
2017-01-30,54,BABY CARE,0.016504534880880467,no_promo
2017-01-30,5,BABY CARE,0.5416825493522118,no_promo
2017-01-30,40,BABY CARE,0.6165846474312542,no_promo
2017-01-30,12,BABY CARE,0.23351876801333687,no_promo
2017-01-30,31,BABY CARE,0.27974738903067975,no_promo
2017-01-30,34,BABY CARE,0.3916315105154127,no_promo
2017-01-30,37,BABY CARE,0.18818151899965813,no_promo
2017-01-31,44,BABY CARE,0.0155537964397943,no_promo
2017-01-31,5,BABY CARE,0.7706833132840343,no_promo
2017-01-31,40,BABY CARE,0.6349098491888264,no_promo
2017-01-31,54,BABY CARE,0.012428871599362665,no_promo
2017-01-31,31,BABY CARE,0.27887861583130985,no_promo
2017-01-31,12,BABY CARE,0.32539375406256843,no_promo
2017-01-31,37,BABY CARE,0.3298198771152454,no_promo
2017-01-31,34,BABY CARE,0.4702679921516869,no_promo
